Time,Amplitude
0.0,0.0
0.001001001001001,31.442190919120602
0.002002002002002,62.853290044481895
0.003003003003003,94.2022363276262
0.004004004004004,125.45803018029599
0.005005005005005,156.5897641285576
0.006006006006006,187.56665337583712
0.007007007007007,218.3580662446454
0.008008008008008,248.93355446689162
0.009009009009009,279.26288329283
0.01001001001001,309.3160613888689
0.011011011011011,339.0633704946752
0.012012012012012,368.4753948102499
0.013013013013013,397.52305008391295
0.014014014014014,426.1776123724353
0.015015015015015,454.41074644487736
0.016016016016016,482.19453380204766
0.017017017017017,509.5015002838731
0.018018018018018,536.3046432373825
0.019019019019019,562.5774582184371
0.02002002002002,588.2939652008051
0.021021021021021,613.4287342666618
0.022022022022022,637.9569107531119
0.023023023023023,661.854239829868
0.024024024024024,685.0970904837809
0.025025025025025,707.6624788865043
0.026026026026026,729.5280911221885
0.027027027027027,750.6723052527243
0.028028028028028,771.0742126987246
0.029029029029029,790.7136389150937
0.03003003003003,809.571163340744
0.031031031031031,827.6281386027312
0.032032032032032,844.8667089558177
0.033033033033033,861.2698279392308
0.034034034034034,876.8212752331534
0.035035035035035,891.505672698284
0.036036036036036,905.3084995825966
0.037037037037037,918.216106880274
0.038038038038038,930.2157308286043
0.039039039039039,941.2955055295032
0.04004004004004,951.4444746831768
0.041041041041041,960.652602422321
0.042042042042042,968.9107832361497
0.043043043043043,976.2108509744296
0.044044044044044,982.5455869226276
0.045045045045045,987.908726940178
0.046046046046046,992.2949676548136
0.047047047047047,995.6999717068376
0.048048048048048,998.1203720381465
0.049049049049049,999.5537752217638
0.05005005005005,999.9987638285975
0.051051051051051,999.4548978290692
0.052052052052052,997.9227150282431
0.053053053053053,995.4037305340124
0.054054054054054,991.9004352588769
0.055055055055055,987.4162934567888
0.056056056056056,981.9557392975067
0.057057057057057,975.5241724818387
0.058058058058058,968.1279529021189
0.059059059059059,959.774394353189
0.06006006006006,950.4717573001116
0.061061061061061,940.229240709759
0.062062062062062,929.0569729543629
0.063063063063063,916.9660017960136
0.064064064064064,903.9682834620162
0.065065065065065,890.0766708219059
0.066066066066066,875.304900677813
0.067067067067067,859.6675801807452
0.068068068068068,843.1801723862227
0.069069069069069,825.8589809635432
0.07007007007007,807.7211340738068
0.071071071071071,788.7845674326314
