Time,Amplitude
0.0,-0.1830437663825151
1.001001001001,0.3201894089872255
2.002002002002,-0.1992285804250204
3.003003003003,-0.2147765232301586
4.004004004004,-0.1012619036972036
5.005005005005,-1.28336440584676
6.006006006006,0.0206848662487727
7.007007007007,-0.4629480565247007
8.008008008008,0.5045415517329499
9.009009009009,-0.1578402254867431
10.01001001001,0.7656364041391199
11.011011011011,0.6256413623551296
12.012012012012,-0.3016965200782039
13.013013013013001,0.3443680056038417
14.014014014014,-0.1355175470422586
15.015015015014999,0.1084032240195447
16.016016016016,0.7025735039552305
17.017017017017,0.1541931359154585
18.018018018018,0.6092129323878717
19.019019019018998,0.1384592181728888
20.02002002002,0.7653028297861211
21.021021021021,0.7929263630416766
22.022022022022,1.198103200419986
23.023023023023,-0.0423568341082779
24.024024024024,0.5149655638022433
25.025025025025,0.0234686327795884
26.026026026026003,-0.3797501333599243
27.027027027027,0.4333787702525077
28.028028028028,0.4025922065545444
29.029029029029,0.5618919431279659
30.030030030029998,0.3258693439720775
31.031031031031002,-0.0214594813254928
32.032032032032,0.5898493427386392
33.033033033033,0.8930902201199742
34.034034034034,0.8497460330404659
35.035035035035,0.0654364987595474
36.036036036036,0.307410679287096
37.037037037037,-0.4665437352826045
38.038038038037996,1.0541412169176962
39.039039039039,0.8119542640534981
40.04004004004,0.6304852505977581
41.041041041041,1.0064857974509265
42.042042042042,0.9870599108214152
43.043043043043,0.8904421467825638
44.044044044044,1.0130184597819798
45.045045045045,2.0291434648241333
46.046046046046,0.2641414813359178
47.047047047047,1.0866662315995883
48.048048048048,0.475634742219656
49.049049049048996,0.3451159077921213
50.05005005005,0.9120998997474372
51.051051051051,0.5131664164495294
52.052052052052005,1.2103448714313154
53.053053053053006,0.1346360169080291
54.054054054054,0.5576256936816366
55.055055055055,0.1663560090922209
56.056056056056,1.142461184270819
57.057057057057,0.6312365033265573
58.058058058058,0.8502412072372699
59.059059059058995,1.1417964468539312
60.060060060059996,0.8021413239909607
61.061061061061004,1.297533317275272
62.062062062062004,0.6068811201125455
63.063063063063005,1.0461988780449951
64.064064064064,0.8874262990063712
65.065065065065,0.8053088604534716
66.066066066066,2.3109443542548536
67.067067067067,1.2859721817784866
68.068068068068,0.8225767225747928
69.069069069069,1.4559950331574256
70.07007007007,1.5990518644518206
71.07107107107099,1.3534670619966611
72.072072072072,0.3882497099244706
73.07307307307299,1.037839039303894
74.074074074074,0.5089193650520967
75.075075075075,0.6401330620651651
76.07607607607599,-0.0819026904833875
77.077077077077,0.9445063056544284
78.078078078078,0.6706661874609281
79.07907907907901,1.0074902355885516
80.08008008008,1.5799143777858586
81.081081081081,2.152518010588941
82.082082082082,1.1384220632321378
83.083083083083,0.6289597320902556
84.084084084084,0.918562293392194
85.085085085085,1.681984097137462
86.086086086086,0.6497449095071639
87.087087087087,1.090476385043315
88.088088088088,1.3828063415308196
89.0890890890891,0.7384743186385028
90.09009009009,1.1726767304122114
91.091091091091,1.379288271947268
92.0920920920921,1.1373006127996863
93.09309309309299,1.212378460782639
94.0940940940941,1.6009113850355616
95.095095095095,0.6849673946457482
96.09609609609609,0.9551646421029176
97.0970970970971,0.5426979943652329
98.09809809809809,0.6596130278089218
99.0990990990991,0.335508999455035
100.1001001001,0.588612865356025
101.1011011011011,-0.1995989484202714
102.10210210210211,1.051687236509988
103.1031031031031,0.7041084236898013
104.10410410410411,0.8530225749798561
105.1051051051051,0.7222386539403054
106.1061061061061,1.3428327784167504
107.1071071071071,1.1283448317153373
108.1081081081081,0.0593487027963255
109.10910910910911,0.5509541095924693
110.1101101101101,0.7667629438605751
111.1111111111111,1.068500672580838
112.1121121121121,0.7541730289710701
113.1131131131131,0.6799373687509707
114.1141141141141,1.4282431252306609
115.1151151151151,1.102877987329496
116.11611611611609,0.5291440421991234
117.1171171171171,1.1130794971602174
118.1181181181181,1.078630440053993
119.1191191191191,1.0570454319994542
120.1201201201201,0.7735740941038015
121.12112112112109,0.7127957837341505
122.12212212212211,0.8337918150043551
123.1231231231231,1.2741673440932657
124.12412412412411,1.1115785895451422
125.12512512512511,0.5272878138209923
126.12612612612608,0.962310667912964
127.1271271271271,-0.675235315338282
128.1281281281281,0.9892979379797432
129.1291291291291,0.7397660224019155
130.1301301301301,0.8214121542073943
131.1311311311311,0.7284301715240536
132.13213213213209,-0.5318010740920103
133.1331331331331,0.4968191921324674
134.13413413413411,1.1435201199816607
135.1351351351351,0.7911398673657161
136.1361361361361,0.6295027545838333
137.1371371371371,0.025051590709571
138.13813813813812,1.4984144030938893
139.1391391391391,0.5772734095534683
140.1401401401401,0.4508411812040805
141.1411411411411,0.5007302355460022
142.1421421421421,-0.0987187487923858
143.1431431431431,0.2913745905331643
144.1441441441441,0.3222056721720245
145.14514514514508,0.3503289792771601
146.1461461461461,0.3096924155668607
147.1471471471471,-0.232703433164958
148.14814814814812,-0.0137347807821561
149.14914914914908,0.4236767966060972
150.1501501501501,-0.3193044604857062
151.1511511511511,-0.3967969776040077
152.1521521521521,0.2194878063358567
153.15315315315308,0.1572655148140934
154.1541541541541,0.3009933020537958
155.15515515515511,0.4809424426218026
156.1561561561561,0.5447972909302898
157.15715715715712,0.0479455705239138
158.1581581581581,0.0193750304332882
159.1591591591591,0.0259763170644063
160.1601601601601,0.4721045365833661
161.16116116116112,0.3897785023000922
162.16216216216208,-0.3004428595573596
163.1631631631631,0.5788129038334564
164.1641641641641,-0.1759752455357613
