Time,Amplitude
0.0,0.0
1.001001001001,0.0314421909191206
2.002002002002,0.0628532900444819
3.003003003003,0.0942022363276262
4.004004004004,0.125458030180296
5.005005005005,0.1565897641285576
6.006006006006,0.1875666533758371
7.007007007007,0.2183580662446454
8.008008008008,0.2489335544668916
9.009009009009,0.27926288329283
10.01001001001,0.3093160613888689
11.011011011011,0.3390633704946752
12.012012012012,0.3684753948102499
13.013013013013001,0.3975230500839129
14.014014014014,0.4261776123724353
15.015015015014999,0.4544107464448774
16.016016016016,0.4821945338020477
17.017017017017,0.5095015002838731
18.018018018018,0.5363046432373825
19.019019019018998,0.5625774582184371
20.02002002002,0.5882939652008051
21.021021021021,0.6134287342666618
22.022022022022,0.6379569107531119
23.023023023023,0.661854239829868
24.024024024024,0.6850970904837809
25.025025025025,0.7076624788865044
26.026026026026003,0.7295280911221884
27.027027027027,0.7506723052527243
28.028028028028,0.7710742126987247
29.029029029029,0.7907136389150937
30.030030030029998,0.809571163340744
31.031031031031002,0.8276281386027312
32.032032032032,0.8448667089558177
33.033033033033,0.8612698279392308
34.034034034034,0.8768212752331535
35.035035035035,0.891505672698284
36.036036036036,0.9053084995825966
37.037037037037,0.918216106880274
38.038038038037996,0.9302157308286042
39.039039039039,0.9412955055295033
40.04004004004,0.9514444746831768
41.041041041041,0.960652602422321
42.042042042042,0.9689107832361497
43.043043043043,0.9762108509744296
44.044044044044,0.9825455869226276
45.045045045045,0.987908726940178
46.046046046046,0.9922949676548136
47.047047047047,0.9956999717068375
48.048048048048,0.9981203720381464
49.049049049048996,0.9995537752217638
50.05005005005,0.9999987638285974
51.051051051051,0.9994548978290692
52.052052052052005,0.9979227150282431
53.053053053053006,0.9954037305340124
54.054054054054,0.9919004352588768
55.055055055055,0.9874162934567888
56.056056056056,0.9819557392975068
57.057057057057,0.9755241724818388
58.058058058058,0.9681279529021188
59.059059059058995,0.959774394353189
60.060060060059996,0.9504717573001116
61.061061061061004,0.940229240709759
62.062062062062004,0.9290569729543628
63.063063063063005,0.9169660017960136
64.064064064064,0.9039682834620162
65.065065065065,0.8900766708219059
66.066066066066,0.875304900677813
67.067067067067,0.8596675801807452
68.068068068068,0.8431801723862227
69.069069069069,0.8258589809635433
70.07007007007,0.8077211340738067
71.07107107107099,0.7887845674326315
72.072072072072,0.769068006574317
73.07307307307299,0.7485909483349906
74.074074074074,0.7273736415730488
75.075075075075,0.7054370671459531
76.07607607607599,0.6828029171631891
77.077077077077,0.6594935735358961
78.078078078078,0.6355320858443841
79.07907907907901,0.6109421485454231
80.08008008008,0.5857480775418393
81.081081081081,0.5599747861375954
82.082082082082,0.5336477604021226
83.083083083083,0.5067930339682726
84.084084084084,0.4794371622888099
85.085085085085,0.4516071963768954
86.086086086086,0.4233306560565345
87.087087087087,0.3946355027494411
88.088088088088,0.365550111825219
89.0890890890891,0.3361032445422158
90.09009009009,0.3063240196067838
91.091091091091,0.2762418843790745
92.0920920920921,0.2458865857538501
93.09309309309299,0.2152881407450903
94.0940940940941,0.1844768068034925
95.095095095095,0.1534830518962166
96.09609609609609,0.1223375243784573
97.0970970970971,0.0910710226866406
98.09809809809809,0.0597144648832103
99.0990990990991,0.0282988580831182
100.1001001001,-0.0031447322077359
101.1011011011011,-0.0345852128118172
102.10210210210211,-0.0659914936266206
103.1031031031031,-0.0973325183683021
104.10410410410411,-0.1285772952818684
105.1051051051051,-0.1596949277875495
106.1061061061061,-0.1906546450330644
107.1071071071071,-0.2214258323215588
108.1081081081081,-0.2519780613851252
109.10910910910911,-0.2822811204739715
110.1101101101101,-0.3123050442314895
111.1111111111111,-0.3420201433256682
112.1121121121121,-0.3713970338075679
113.1131131131131,-0.4004066661678038
114.1141141141141,-0.4290203540623263
115.1151151151151,-0.4572098026790792
116.11611611611609,-0.4849471367174873
117.1171171171171,-0.5122049279531141
118.1181181181181,-0.5389562223602165
119.1191191191191,-0.5651745667653927
120.1201201201201,-0.5908340350059578
121.12112112112109,-0.6159092535671795
122.12212212212211,-0.6403754266730258
123.1231231231231,-0.664208360805614
124.12412412412411,-0.6873844886291102
125.12512512512511,-0.7098808922944286
126.12612612612608,-0.731675326101678
127.1271271271271,-0.7527462384979546
128.1281281281281,-0.7730727933887175
129.1291291291291,-0.7926348907416847
130.1301301301301,-0.8114131864628659
131.1311311311311,-0.8293891115250824
132.13213213213209,-0.8465448903300604
133.1331331331331,-0.8628635582859311
134.13413413413411,-0.8783289785827688
135.1351351351351,-0.8929258581495684
136.1361361361361,-0.906639762776889
137.1371371371371,-0.9194571313902052
138.13813813813812,-0.931365289459854
139.1391391391391,-0.9423524615343186
140.1401401401401,-0.9524077828844516
141.1411411411411,-0.9615213102471256
142.1421421421421,-0.9696840316576876
143.1431431431431,-0.9768878753614926
144.1441441441441,-0.983125717795704
145.14514514514508,-0.9883913906334728
146.1461461461461,-0.9926796868835204
147.1471471471471,-0.9959863660391044
148.14814814814812,-0.9983081582712682
149.14914914914908,-0.99964276766223
150.1501501501501,-0.999988874475714
151.1511511511511,-0.9993461364619808
152.1521521521521,-0.9977151891962616
153.15315315315308,-0.995097645450266
154.1541541541541,-0.9914960935973848
155.15515515515511,-0.98691409505316
156.1561561561561,-0.9813561807535596
157.15715715715712,-0.974827846674534
158.1581581581581,-0.9673355483972904
159.1591591591591,-0.9588866947246498
160.1601601601601,-0.9494896403548132
161.16116116116112,-0.939153677619768
162.16216216216208,-0.9278890272965096
163.1631631631631,-0.9157068285001696
164.1641641641641,-0.9026191276690344
165.1651651651651,-0.888638866652356
166.1661661661661,-0.8737798699127286
167.1671671671671,-0.8580568308556874
168.1681681681681,-0.8414852973000504
169.1691691691691,-0.8240816561033645
170.1701701701701,-0.8058631169576695
171.1711711711711,-0.7868476953715903
172.17217217217208,-0.7670541948555989
173.1731731731731,-0.746502188328052
174.1741741741741,-0.7252119987603977
175.17517517517513,-0.7032046790806841
176.17617617617609,-0.6805019913552525
177.1771771771771,-0.6571263852691884
178.1781781781782,-0.6331009759268209
179.1791791791791,-0.6084495209942179
180.1801801801801,-0.5831963972062739
181.1811811811811,-0.5573665762616425
182.1821821821821,-0.5309856001293205
183.1831831831832,-0.5040795557913246
184.1841841841842,-0.4766750494464271
185.1851851851851,-0.4487991802004624
186.1861861861861,-0.4204795132692143
