Time,Amplitude
0.0,0.4397461183538024
0.001001001001001001,-0.6145225094429909
0.002002002002002002,0.044838810752083076
0.003003003003003003,-0.01256296877568211
0.004004004004004004,0.7003615288228657
0.005005005005005005,0.7102799286334449
0.006006006006006006,0.4523195990109161
0.007007007007007007,1.610034284343341
0.008008008008008008,0.5640836652664905
0.009009009009009009,0.976523591706752
0.01001001001001001,0.4796748245770077
0.011011011011011011,0.3365486119101507
0.012012012012012012,-1.0293856393421805
0.013013013013013013,0.5025918975195484
0.014014014014014014,0.7122324834580417
0.015015015015015015,-0.11351982203316263
0.016016016016016016,-1.0400997297366328
0.017017017017017015,-0.8445948410101272
0.018018018018018018,1.0437718633204809
0.01901901901901902,0.11274083406885071
0.02002002002002002,0.4993252074461524
0.02102102102102102,-0.2355211004860187
0.022022022022022022,-0.15216741141666779
0.023023023023023025,0.6379490523788838
0.024024024024024024,0.991268338393398
0.025025025025025023,-0.7998062670721284
0.026026026026026026,0.26308878577307687
0.02702702702702703,-0.8477854705111099
0.028028028028028028,0.613591849399426
0.029029029029029027,1.445730966593104
0.03003003003003003,0.5182861727390391
0.031031031031031032,-0.0713079287532854
0.03203203203203203,0.395412379676035
0.03303303303303303,0.30574540060352395
0.03403403403403403,0.8204755556811274
0.035035035035035036,0.5270490020547278
0.036036036036036036,1.3953211013519145
0.037037037037037035,0.8930760299427538
0.03803803803803804,0.23859720709365795
0.03903903903903904,1.5890187731367427
0.04004004004004004,0.1826990904034359
0.04104104104104104,-0.07707228271787114
0.04204204204204204,-0.6671478600595945
0.043043043043043044,2.054879990154048
0.044044044044044044,1.0621672617485403
0.04504504504504504,1.8731300963479431
0.04604604604604605,1.0110281421981864
0.04704704704704705,0.7371461924808952
0.04804804804804805,2.063164703296294
0.04904904904904905,1.135633924380943
0.050050050050050046,0.025686384240835136
0.05105105105105105,0.3389710276283616
0.05205205205205205,1.5100601419086344
0.05305305305305305,1.256409964171789
0.05405405405405406,2.2835549142279525
0.055055055055055056,0.8341853609049343
0.056056056056056056,0.593935759095087
0.057057057057057055,1.6463654450680147
0.058058058058058054,1.9943809208662655
0.05905905905905906,1.661806209455201
0.06006006006006006,0.8913505098731337
