Time,Amplitude
0.0,0.0
1.001001001001,0.1256966349457677
2.002002002002,0.2508366596661046
3.003003003003,0.3748662304515092
4.004004004004,0.4972370218919768
5.005005005005,0.6174089492771415
6.006006006006,0.7348528471240765
7.007007007007,0.8490530895859152
8.008008008008,0.959510138815105
9.009009009009,1.0657430077525465
10.01001001001,1.1672916242858284
11.011011011011,1.2637190842636596
12.012012012012,1.3546137814662975
13.013013013013001,1.4395914033099106
14.014014014014,1.5182967818025217
15.015015015014999,1.5904055900663776
16.016016016016,1.655625875591736
17.017017017017,1.7136994222854485
18.018018018018,1.7644029343192762
19.019019019018998,1.8075490357623367
20.02002002002,1.842987080993964
21.021021021021,1.870603771931876
22.022022022022,1.890323579170132
23.023023023023,1.902108965195884
24.024024024024,1.9059604089375275
25.025025025025,1.901916231983288
26.026026026026003,1.890052227892663
27.027027027027,1.8704810970972547
28.028028028028,1.8433516909465055
29.029029029029,1.8088480694916864
30.030030030029998,1.7671883786124631
31.031031031031002,1.718623553068832
32.032032032032,1.6634358530016935
33.033033033033,1.6019372423026528
34.034034034034,1.5344676181227777
35.035035035035,1.4613929015863167
36.036036036036,1.3831030005143692
37.037037037037,1.3000096556411578
38.038038038037996,1.2125441824181005
39.039039039039,1.121155121045014
40.04004004004,1.0263058078404734
41.041041041041,0.9284718814621128
42.042042042042,0.8281387378102284
43.043043043043,0.7257989476928436
44.044044044044,0.6219496514960561
45.045045045045,0.5170899451891922
46.046046046046,0.4117182719997325
47.047047047047,0.3063298340181565
48.048048048048,0.2014140378383155
49.049049049048996,0.0974519881057548
50.05005005005,-0.0050859574641181
51.051051051051,-0.1057425584220675
52.052052052052005,-0.2040759745583469
53.053053053053006,-0.2996619493259121
54.054054054054,-0.3920958821229482
55.055055055055,-0.4809947785048414
56.056056056056,-0.565999068116469
57.057057057057,-0.646774280912231
58.058058058058,-0.7230125730592691
59.059059059058995,-0.794434094793872
60.060060060059996,-0.8607881934172468
61.061061061061004,-0.9218544455693518
62.062062062062004,-0.977443513902842
63.063063063063005,-1.027397824287799
64.064064064064,-1.071592060706037
